item_id,id,year,sentiment
206420,206420,2013.0,2
413150,413150,2016.0,1
413150,413150,2016.0,1
413150,413150,2016.0,1
4000,4000,2006.0,1
4000,4000,2006.0,1
8190,8190,2010.0,1
8190,8190,2010.0,1
105600,105600,2011.0,1
105600,105600,2011.0,1
105600,105600,2011.0,1
105600,105600,2011.0,1
304930,304930,2017.0,1
304930,304930,2017.0,1
304930,304930,2017.0,1
304930,304930,2017.0,1
304930,304930,2017.0,1
299360,299360,2015.0,2
299360,299360,2015.0,2
299360,299360,2015.0,2
299360,299360,2015.0,2
206500,206500,2012.0,1
206500,206500,2012.0,1
206500,206500,2012.0,1
206500,206500,2012.0,1
206500,206500,2012.0,1
342980,342980,2015.0,1
342980,342980,2015.0,1
342980,342980,2015.0,1
342980,342980,2015.0,1
440,440,2007.0,1
440,440,2007.0,1
340810,340810,2015.0,1
340810,340810,2015.0,1
340810,340810,2015.0,1
340810,340810,2015.0,1
340810,340810,2015.0,1
340810,340810,2015.0,1
340810,340810,2015.0,1
340810,340810,2015.0,1
307290,307290,2014.0,1
307290,307290,2014.0,1
307290,307290,2014.0,1
307290,307290,2014.0,1
307290,307290,2014.0,1
440,440,2007.0,1
440,440,2007.0,1
6860,6860,2006.0,1
730,730,2012.0,1
105450,105450,2009.0,2
105450,105450,2009.0,2
209540,209540,2013.0,2
209540,209540,2013.0,2
209540,209540,2013.0,2
210770,210770,2013.0,0
210770,210770,2013.0,0
210770,210770,2013.0,0
252490,252490,2013.0,2
252490,252490,2013.0,2
252490,252490,2013.0,2
252490,252490,2013.0,2
252490,252490,2013.0,2
252490,252490,2013.0,2
225540,225540,2015.0,2
225540,225540,2015.0,2
252490,252490,2013.0,2
252490,252490,2013.0,2
252490,252490,2013.0,2
252490,252490,2013.0,2
252490,252490,2013.0,2
252490,252490,2013.0,2
323850,323850,2016.0,0
323850,323850,2016.0,0
22300,22300,2008.0,2
730,730,2012.0,0
105600,105600,2011.0,1
105600,105600,2011.0,1
105600,105600,2011.0,1
105600,105600,2011.0,1
4000,4000,2006.0,0
4000,4000,2006.0,0
200910,200910,2011.0,2
200910,200910,2011.0,2
383980,383980,2017.0,0
104900,104900,2013.0,0
104900,104900,2013.0,0
104900,104900,2013.0,0
104900,104900,2013.0,0
215530,215530,2013.0,2
215530,215530,2013.0,2
215530,215530,2013.0,2
215530,215530,2013.0,2
219990,219990,2016.0,2
219990,219990,2016.0,2
219990,219990,2016.0,2
219990,219990,2016.0,2
620,620,2011.0,2
620,620,2011.0,2
440,440,2007.0,2
440,440,2007.0,2
440,440,2007.0,2
440,440,2007.0,2
7600,7600,2006.0,2
278970,278970,2015.0,1
278970,278970,2015.0,1
323610,323610,2006.0,2
323610,323610,2006.0,2
49520,49520,2012.0,2
49520,49520,2012.0,2
377160,377160,2015.0,2
420,420,2007.0,2
220,220,2004.0,2
70,70,1998.0,2
22380,22380,2010.0,2
22380,22380,2010.0,2
380,380,2006.0,2
17410,17410,2009.0,2
17410,17410,2009.0,2
351290,351290,2015.0,0
351290,351290,2015.0,0
351290,351290,2015.0,0
351290,351290,2015.0,0
351290,351290,2015.0,0
351290,351290,2015.0,0
319630,319630,2015.0,0
319630,319630,2015.0,0
214490,214490,2014.0,2
271590,271590,2015.0,0
271590,271590,2015.0,0
440,440,2007.0,2
440,440,2007.0,2
202970,202970,2012.0,2
377160,377160,2015.0,1
335300,335300,2015.0,2
335300,335300,2015.0,2
211420,211420,2012.0,0
211420,211420,2012.0,0
234140,234140,2015.0,2
234140,234140,2015.0,2
221680,221680,2016.0,2
221680,221680,2016.0,2
253710,253710,2014.0,2
253710,253710,2014.0,2
253710,253710,2014.0,2
253710,253710,2014.0,2
253710,253710,2014.0,2
209160,209160,2014.0,2
346110,346110,2017.0,2
346110,346110,2017.0,2
346110,346110,2017.0,2
346110,346110,2017.0,2
346110,346110,2017.0,2
200210,200210,2012.0,2
200210,200210,2012.0,2
200210,200210,2012.0,2
200210,200210,2012.0,2
200210,200210,2012.0,2
113020,113020,2013.0,2
113020,113020,2013.0,2
113020,113020,2013.0,2
113020,113020,2013.0,2
113020,113020,2013.0,2
440,440,2007.0,2
440,440,2007.0,2
293260,293260,2015.0,1
293260,293260,2015.0,1
293260,293260,2015.0,1
204450,204450,2013.0,2
239820,239820,2013.0,2
239820,239820,2013.0,2
239820,239820,2013.0,2
239820,239820,2013.0,2
440,440,2007.0,1
440,440,2007.0,1
730,730,2012.0,0
65980,65980,2014.0,2
304930,304930,2017.0,0
304930,304930,2017.0,0
304930,304930,2017.0,0
304930,304930,2017.0,0
304930,304930,2017.0,0
346250,346250,2012.0,2
346250,346250,2012.0,2
346250,346250,2012.0,2
346250,346250,2012.0,2
211820,211820,2016.0,2
211820,211820,2016.0,2
211820,211820,2016.0,2
211820,211820,2016.0,2
211820,211820,2016.0,2
440,440,2007.0,2
440,440,2007.0,2
391540,391540,2015.0,0
391540,391540,2015.0,0
8870,8870,2013.0,2
620,620,2011.0,0
620,620,2011.0,0
70000,70000,2011.0,2
70000,70000,2011.0,2
221100,221100,2013.0,0
221100,221100,2013.0,0
221100,221100,2013.0,0
221100,221100,2013.0,0
240,240,2004.0,1
225080,225080,2013.0,2
225080,225080,2013.0,2
225080,225080,2013.0,2
265930,265930,2014.0,2
265930,265930,2014.0,2
265930,265930,2014.0,2
304050,304050,2015.0,0
304050,304050,2015.0,0
304050,304050,2015.0,0
304050,304050,2015.0,0
304050,304050,2015.0,0
304050,304050,2015.0,0
227940,227940,2016.0,0
227940,227940,2016.0,0
227940,227940,2016.0,0
227940,227940,2016.0,0
313120,313120,2015.0,2
313120,313120,2015.0,2
313120,313120,2015.0,2
220200,220200,2015.0,2
220200,220200,2015.0,2
285900,285900,2017.0,2
285900,285900,2017.0,2
285900,285900,2017.0,2
285900,285900,2017.0,2
1840,1840,2012.0,2
1840,1840,2012.0,2
206190,206190,2013.0,2
206190,206190,2013.0,2
206190,206190,2013.0,2
268650,268650,2014.0,2
268650,268650,2014.0,2
268650,268650,2014.0,2
268650,268650,2014.0,2
268650,268650,2014.0,2
268650,268650,2014.0,2
268650,268650,2014.0,2
304930,304930,2017.0,2
304930,304930,2017.0,2
304930,304930,2017.0,2
304930,304930,2017.0,2
304930,304930,2017.0,2
730,730,2012.0,1
344760,344760,2015.0,0
344760,344760,2015.0,0
344760,344760,2015.0,0
344760,344760,2015.0,0
344760,344760,2015.0,0
440,440,2007.0,2
440,440,2007.0,2
20570,20570,2010.0,2
15620,15620,2009.0,2
730,730,2012.0,1
363970,363970,2015.0,2
363970,363970,2015.0,2
363970,363970,2015.0,2
363970,363970,2015.0,2
363970,363970,2015.0,2
363970,363970,2015.0,2
363970,363970,2015.0,2
236850,236850,2013.0,2
236850,236850,2013.0,2
235460,235460,2014.0,0
40800,40800,2010.0,2
240,240,2004.0,2
730,730,2012.0,0
245620,245620,2014.0,2
245620,245620,2014.0,2
245620,245620,2014.0,2
214950,214950,2013.0,2
238430,238430,2013.0,2
238430,238430,2013.0,2
238430,238430,2013.0,2
1250,1250,2009.0,2
15390,15390,2008.0,2
353560,353560,2015.0,2
353560,353560,2015.0,2
353560,353560,2015.0,2
241930,241930,2014.0,0
241930,241930,2014.0,0
42910,42910,2011.0,0
42910,42910,2011.0,0
420,420,2007.0,2
393530,393530,2016.0,0
393530,393530,2016.0,0
393530,393530,2016.0,0
393530,393530,2016.0,0
393530,393530,2016.0,0
393530,393530,2016.0,0
393530,393530,2016.0,0
440,440,2007.0,1
440,440,2007.0,1
440,440,2007.0,2
440,440,2007.0,2
235600,235600,2013.0,0
235600,235600,2013.0,0
205100,205100,2012.0,2
205100,205100,2012.0,2
209000,209000,2013.0,2
209000,209000,2013.0,2
730,730,2012.0,2
440,440,2007.0,2
440,440,2007.0,2
730,730,2012.0,2
304050,304050,2015.0,2
304050,304050,2015.0,2
304050,304050,2015.0,2
304050,304050,2015.0,2
304050,304050,2015.0,2
304050,304050,2015.0,2
227940,227940,2016.0,2
227940,227940,2016.0,2
227940,227940,2016.0,2
227940,227940,2016.0,2
730,730,2012.0,2
218230,218230,2012.0,2
218230,218230,2012.0,2
218230,218230,2012.0,2
4000,4000,2006.0,2
4000,4000,2006.0,2
730,730,2012.0,0
318530,318530,2014.0,0
318530,318530,2014.0,0
318530,318530,2014.0,0
230410,230410,2013.0,2
230410,230410,2013.0,2
242680,242680,2015.0,0
242680,242680,2015.0,0
242680,242680,2015.0,0
335670,335670,2014.0,0
335670,335670,2014.0,0
335670,335670,2014.0,0
269050,269050,2014.0,2
269050,269050,2014.0,2
294860,294860,2014.0,1
294860,294860,2014.0,1
294860,294860,2014.0,1
206440,206440,2011.0,1
206440,206440,2011.0,1
206440,206440,2011.0,1
265930,265930,2014.0,2
265930,265930,2014.0,2
265930,265930,2014.0,2
221100,221100,2013.0,2
221100,221100,2013.0,2
221100,221100,2013.0,2
221100,221100,2013.0,2
10180,10180,2009.0,1
349040,349040,2016.0,2
349040,349040,2016.0,2
34030,34030,2010.0,2
237310,237310,2014.0,1
237310,237310,2014.0,1
237310,237310,2014.0,1
237310,237310,2014.0,1
237310,237310,2014.0,1
237310,237310,2014.0,1
203160,203160,2013.0,2
203160,203160,2013.0,2
12200,12200,2008.0,2
12200,12200,2008.0,2
4000,4000,2006.0,1
4000,4000,2006.0,1
221100,221100,2013.0,1
221100,221100,2013.0,1
221100,221100,2013.0,1
221100,221100,2013.0,1
730,730,2012.0,0
261030,261030,2013.0,2
255710,255710,2015.0,1
255710,255710,2015.0,1
203160,203160,2013.0,0
203160,203160,2013.0,0
221100,221100,2013.0,2
221100,221100,2013.0,2
221100,221100,2013.0,2
221100,221100,2013.0,2
222520,222520,2013.0,1
222520,222520,2013.0,1
222520,222520,2013.0,1
222520,222520,2013.0,1
440,440,2007.0,1
440,440,2007.0,1
236430,236430,2014.0,0
236430,236430,2014.0,0
730,730,2012.0,1
236870,236870,2016.0,2
1250,1250,2009.0,2
63380,63380,2012.0,2
265930,265930,2014.0,0
265930,265930,2014.0,0
265930,265930,2014.0,0
220160,220160,2013.0,0
220160,220160,2013.0,0
238320,238320,2013.0,0
238320,238320,2013.0,0
238320,238320,2013.0,0
57300,57300,2010.0,1
57300,57300,2010.0,1
57300,57300,2010.0,1
252490,252490,2013.0,2
252490,252490,2013.0,2
252490,252490,2013.0,2
252490,252490,2013.0,2
252490,252490,2013.0,2
252490,252490,2013.0,2
730,730,2012.0,1
4000,4000,2006.0,0
4000,4000,2006.0,0
209000,209000,2013.0,2
209000,209000,2013.0,2
24960,24960,2010.0,2
8930,8930,2010.0,0
225540,225540,2015.0,0
225540,225540,2015.0,0
227940,227940,2016.0,2
227940,227940,2016.0,2
227940,227940,2016.0,2
227940,227940,2016.0,2
8870,8870,2013.0,2
8870,8870,2013.0,2
355840,355840,2015.0,2
355840,355840,2015.0,2
355840,355840,2015.0,2
355840,355840,2015.0,2
355840,355840,2015.0,2
33930,33930,2010.0,1
33930,33930,2010.0,1
33930,33930,2010.0,1
292120,292120,2014.0,0
307880,307880,2015.0,1
307880,307880,2015.0,1
307880,307880,2015.0,1
307880,307880,2015.0,1
307880,307880,2015.0,1
210770,210770,2013.0,2
210770,210770,2013.0,2
210770,210770,2013.0,2
307780,307780,2015.0,0
218640,218640,2012.0,0
218640,218640,2012.0,0
218640,218640,2012.0,0
8870,8870,2013.0,2
242720,242720,2014.0,1
242720,242720,2014.0,1
242720,242720,2014.0,1
346900,346900,2015.0,2
346900,346900,2015.0,2
346900,346900,2015.0,2
24240,24240,2011.0,1
730,730,2012.0,1
730,730,2012.0,1
304930,304930,2017.0,1
304930,304930,2017.0,1
304930,304930,2017.0,1
304930,304930,2017.0,1
304930,304930,2017.0,1
212680,212680,2012.0,1
212680,212680,2012.0,1
212680,212680,2012.0,1
21090,21090,2005.0,1
4000,4000,2006.0,2
4000,4000,2006.0,2
440,440,2007.0,1
440,440,2007.0,1
274900,274900,2014.0,1
274900,274900,2014.0,1
730,730,2012.0,1
204450,204450,2013.0,2
271590,271590,2015.0,1
271590,271590,2015.0,1
250900,250900,2014.0,1
273110,273110,2014.0,1
273110,273110,2014.0,1
273110,273110,2014.0,1
273110,273110,2014.0,1
4000,4000,2006.0,2
4000,4000,2006.0,2
304930,304930,2017.0,2
304930,304930,2017.0,2
304930,304930,2017.0,2
304930,304930,2017.0,2
304930,304930,2017.0,2
234190,234190,2013.0,2
234190,234190,2013.0,2
234190,234190,2013.0,2
105600,105600,2011.0,2
105600,105600,2011.0,2
105600,105600,2011.0,2
105600,105600,2011.0,2
231060,231060,2013.0,0
231060,231060,2013.0,0
231060,231060,2013.0,0
440,440,2007.0,2
440,440,2007.0,2
3900,3900,2005.0,0
298110,298110,2014.0,0
298110,298110,2014.0,0
250600,250600,2013.0,0
250600,250600,2013.0,0
250600,250600,2013.0,0
620,620,2011.0,2
620,620,2011.0,2
220200,220200,2015.0,0
220200,220200,2015.0,0
220260,220260,2013.0,1
220260,220260,2013.0,1
22200,22200,2009.0,2
22200,22200,2009.0,2
113200,113200,2011.0,1
113200,113200,2011.0,1
113200,113200,2011.0,1
113200,113200,2011.0,1
440,440,2007.0,2
440,440,2007.0,2
250900,250900,2014.0,2
730,730,2012.0,0
250600,250600,2013.0,2
250600,250600,2013.0,2
250600,250600,2013.0,2
109600,109600,2013.0,2
109600,109600,2013.0,2
109600,109600,2013.0,2
109600,109600,2013.0,2
109600,109600,2013.0,2
99900,99900,2011.0,1
99900,99900,2011.0,1
99900,99900,2011.0,1
99900,99900,2011.0,1
99900,99900,2011.0,1
99900,99900,2011.0,1
440,440,2007.0,1
440,440,2007.0,1
48700,48700,2010.0,1
48700,48700,2010.0,1
108800,108800,2011.0,1
440,440,2007.0,1
440,440,2007.0,1
73170,73170,2011.0,0
730,730,2012.0,0
440,440,2007.0,0
440,440,2007.0,0
224260,224260,2011.0,0
224260,224260,2011.0,0
224260,224260,2011.0,0
17570,17570,2010.0,1
17570,17570,2010.0,1
17570,17570,2010.0,1
440,440,2007.0,2
440,440,2007.0,2
260430,260430,2015.0,1
260430,260430,2015.0,1
260430,260430,2015.0,1
260430,260430,2015.0,1
214830,214830,2012.0,2
214830,214830,2012.0,2
214830,214830,2012.0,2
266210,266210,2014.0,2
266210,266210,2014.0,2
104900,104900,2013.0,1
104900,104900,2013.0,1
104900,104900,2013.0,1
104900,104900,2013.0,1
17470,17470,2008.0,2
304930,304930,2017.0,0
304930,304930,2017.0,0
304930,304930,2017.0,0
304930,304930,2017.0,0
304930,304930,2017.0,0
42910,42910,2011.0,0
42910,42910,2011.0,0
70,70,1998.0,2
275850,275850,2016.0,0
275850,275850,2016.0,0
240,240,2004.0,2
331200,331200,2015.0,2
331200,331200,2015.0,2
331200,331200,2015.0,2
331200,331200,2015.0,2
440,440,2007.0,2
440,440,2007.0,2
346110,346110,2017.0,0
346110,346110,2017.0,0
346110,346110,2017.0,0
346110,346110,2017.0,0
346110,346110,2017.0,0
213670,213670,2014.0,2
213670,213670,2014.0,2
213670,213670,2014.0,2
252330,252330,2013.0,0
252330,252330,2013.0,0
252330,252330,2013.0,0
233720,233720,2013.0,0
233720,233720,2013.0,0
233720,233720,2013.0,0
55230,55230,2011.0,2
230410,230410,2013.0,0
230410,230410,2013.0,0
440,440,2007.0,2
440,440,2007.0,2
209870,209870,2012.0,2
209870,209870,2012.0,2
1250,1250,2009.0,0
252490,252490,2013.0,0
252490,252490,2013.0,0
252490,252490,2013.0,0
252490,252490,2013.0,0
252490,252490,2013.0,0
252490,252490,2013.0,0
105600,105600,2011.0,2
105600,105600,2011.0,2
105600,105600,2011.0,2
105600,105600,2011.0,2
730,730,2012.0,1
248570,248570,2006.0,2
248570,248570,2006.0,2
248570,248570,2006.0,2
248570,248570,2006.0,2
22200,22200,2009.0,1
22200,22200,2009.0,1
274190,274190,2015.0,2
274190,274190,2015.0,2
274190,274190,2015.0,2
274190,274190,2015.0,2
219150,219150,2012.0,2
219150,219150,2012.0,2
440,440,2007.0,2
440,440,2007.0,2
252950,252950,2015.0,1
252950,252950,2015.0,1
252950,252950,2015.0,1
252950,252950,2015.0,1
250600,250600,2013.0,1
250600,250600,2013.0,1
250600,250600,2013.0,1
230410,230410,2013.0,2
230410,230410,2013.0,2
10,10,2000.0,2
252490,252490,2013.0,2
252490,252490,2013.0,2
252490,252490,2013.0,2
252490,252490,2013.0,2
252490,252490,2013.0,2
252490,252490,2013.0,2
220240,220240,2012.0,1
220240,220240,2012.0,1
8930,8930,2010.0,2
65980,65980,2014.0,2
257710,257710,2014.0,1
257710,257710,2014.0,1
257710,257710,2014.0,1
730,730,2012.0,0
35450,35450,2011.0,2
35450,35450,2011.0,2
35450,35450,2011.0,2
221100,221100,2013.0,2
221100,221100,2013.0,2
221100,221100,2013.0,2
221100,221100,2013.0,2
204030,204030,2011.0,2
204030,204030,2011.0,2
204030,204030,2011.0,2
212160,212160,2012.0,1
212160,212160,2012.0,1
212160,212160,2012.0,1
212160,212160,2012.0,1
212160,212160,2012.0,1
440,440,2007.0,0
440,440,2007.0,0
730,730,2012.0,2
25000,25000,2017.0,2
25000,25000,2017.0,2
234190,234190,2013.0,2
234190,234190,2013.0,2
234190,234190,2013.0,2
211820,211820,2016.0,2
211820,211820,2016.0,2
211820,211820,2016.0,2
211820,211820,2016.0,2
211820,211820,2016.0,2
242760,242760,2014.0,1
242760,242760,2014.0,1
242760,242760,2014.0,1
242760,242760,2014.0,1
242760,242760,2014.0,1
230410,230410,2013.0,2
230410,230410,2013.0,2
8190,8190,2010.0,2
8190,8190,2010.0,2
730,730,2012.0,2
219640,219640,2012.0,2
219640,219640,2012.0,2
258520,258520,2014.0,2
258520,258520,2014.0,2
233720,233720,2013.0,2
233720,233720,2013.0,2
233720,233720,2013.0,2
307780,307780,2015.0,2
386360,386360,2015.0,2
386360,386360,2015.0,2
202970,202970,2012.0,2
4000,4000,2006.0,0
4000,4000,2006.0,0
242680,242680,2015.0,0
242680,242680,2015.0,0
242680,242680,2015.0,0
440,440,2007.0,2
440,440,2007.0,2
6060,6060,2005.0,0
283960,283960,1996.0,2
283960,283960,1996.0,2
12900,12900,2008.0,0
113200,113200,2011.0,2
113200,113200,2011.0,2
113200,113200,2011.0,2
113200,113200,2011.0,2
221100,221100,2013.0,2
221100,221100,2013.0,2
221100,221100,2013.0,2
221100,221100,2013.0,2
200710,200710,2012.0,0
200710,200710,2012.0,0
200710,200710,2012.0,0
200710,200710,2012.0,0
730,730,2012.0,2
310950,310950,2016.0,0
303210,303210,2015.0,1
303210,303210,2015.0,1
370240,370240,2015.0,0
287340,287340,2014.0,1
287340,287340,2014.0,1
234140,234140,2015.0,2
234140,234140,2015.0,2
209650,209650,2014.0,2
346110,346110,2017.0,2
346110,346110,2017.0,2
346110,346110,2017.0,2
346110,346110,2017.0,2
346110,346110,2017.0,2
304930,304930,2017.0,0
304930,304930,2017.0,0
304930,304930,2017.0,0
304930,304930,2017.0,0
304930,304930,2017.0,0
440930,440930,2016.0,2
236870,236870,2016.0,2
287700,287700,2015.0,2
287700,287700,2015.0,2
440,440,2007.0,2
440,440,2007.0,2
207610,207610,2012.0,1
272890,272890,2014.0,1
272890,272890,2014.0,1
7670,7670,2007.0,1
7670,7670,2007.0,1
409160,409160,2015.0,0
409160,409160,2015.0,0
266010,266010,2014.0,0
266010,266010,2014.0,0
200170,200170,2012.0,0
113200,113200,2011.0,0
113200,113200,2011.0,0
113200,113200,2011.0,0
113200,113200,2011.0,0
317620,317620,2014.0,2
317620,317620,2014.0,2
7940,7940,2007.0,0
271590,271590,2015.0,1
271590,271590,2015.0,1
230410,230410,2013.0,2
230410,230410,2013.0,2
301520,301520,2017.0,2
301520,301520,2017.0,2
301520,301520,2017.0,2
301520,301520,2017.0,2
301520,301520,2017.0,2
301520,301520,2017.0,2
317360,317360,2014.0,0
317360,317360,2014.0,0
317360,317360,2014.0,0
96100,96100,2016.0,1
96100,96100,2016.0,1
96100,96100,2016.0,1
248570,248570,2006.0,2
248570,248570,2006.0,2
248570,248570,2006.0,2
248570,248570,2006.0,2
241600,241600,2013.0,1
241600,241600,2013.0,1
241600,241600,2013.0,1
271590,271590,2015.0,2
271590,271590,2015.0,2
391540,391540,2015.0,2
391540,391540,2015.0,2
70,70,1998.0,2
244730,244730,2013.0,2
244730,244730,2013.0,2
440,440,2007.0,2
440,440,2007.0,2
440,440,2007.0,1
440,440,2007.0,1
730,730,2012.0,2
46280,46280,2010.0,2
46280,46280,2010.0,2
205990,205990,2014.0,2
22370,22370,2009.0,1
4000,4000,2006.0,0
4000,4000,2006.0,0
440,440,2007.0,2
440,440,2007.0,2
440,440,2007.0,2
440,440,2007.0,2
252490,252490,2013.0,0
252490,252490,2013.0,0
252490,252490,2013.0,0
252490,252490,2013.0,0
252490,252490,2013.0,0
252490,252490,2013.0,0
4560,4560,2006.0,1
4560,4560,2006.0,1
42700,42700,2010.0,1
220,220,2004.0,1
70,70,1998.0,1
1250,1250,2009.0,1
359550,359550,2015.0,1
730,730,2012.0,2
238010,238010,2013.0,2
238010,238010,2013.0,2
35450,35450,2011.0,0
35450,35450,2011.0,0
35450,35450,2011.0,0
4000,4000,2006.0,2
4000,4000,2006.0,2
70000,70000,2011.0,2
70000,70000,2011.0,2
209870,209870,2012.0,0
209870,209870,2012.0,0
374570,374570,2015.0,2
245170,245170,2013.0,1
245170,245170,2013.0,1
4000,4000,2006.0,1
4000,4000,2006.0,1
8930,8930,2010.0,2
234710,234710,2013.0,2
234710,234710,2013.0,2
304930,304930,2017.0,0
304930,304930,2017.0,0
304930,304930,2017.0,0
304930,304930,2017.0,0
304930,304930,2017.0,0
233470,233470,2013.0,2
233470,233470,2013.0,2
233470,233470,2013.0,2
224260,224260,2011.0,0
224260,224260,2011.0,0
224260,224260,2011.0,0
227860,227860,2017.0,0
227860,227860,2017.0,0
38440,38440,2000.0,2
210770,210770,2013.0,0
210770,210770,2013.0,0
210770,210770,2013.0,0
9480,9480,2009.0,2
223470,223470,2003.0,1
223470,223470,2003.0,1
223470,223470,2003.0,1
730,730,2012.0,2
377160,377160,2015.0,0
417860,417860,2015.0,1
417860,417860,2015.0,1
417860,417860,2015.0,1
417860,417860,2015.0,1
417860,417860,2015.0,1
22370,22370,2009.0,2
346900,346900,2015.0,2
346900,346900,2015.0,2
346900,346900,2015.0,2
353560,353560,2015.0,2
353560,353560,2015.0,2
353560,353560,2015.0,2
221260,221260,2012.0,0
221260,221260,2012.0,0
221260,221260,2012.0,0
113020,113020,2013.0,2
113020,113020,2013.0,2
113020,113020,2013.0,2
113020,113020,2013.0,2
113020,113020,2013.0,2
29800,29800,2009.0,2
29800,29800,2009.0,2
29800,29800,2009.0,2
29800,29800,2009.0,2
29800,29800,2009.0,2
29800,29800,2009.0,2
230410,230410,2013.0,0
230410,230410,2013.0,0
311690,311690,2016.0,0
311690,311690,2016.0,0
311690,311690,2016.0,0
248820,248820,2013.0,0
248820,248820,2013.0,0
248820,248820,2013.0,0
22380,22380,2010.0,1
22380,22380,2010.0,1
201790,201790,2012.0,2
201790,201790,2012.0,2
201790,201790,2012.0,2
730,730,2012.0,2
244730,244730,2013.0,0
244730,244730,2013.0,0
233720,233720,2013.0,0
233720,233720,2013.0,0
233720,233720,2013.0,0
237870,237870,2016.0,2
237870,237870,2016.0,2
237870,237870,2016.0,2
237870,237870,2016.0,2
237870,237870,2016.0,2
230410,230410,2013.0,1
230410,230410,2013.0,1
250900,250900,2014.0,0
440,440,2007.0,1
440,440,2007.0,1
105600,105600,2011.0,0
105600,105600,2011.0,0
105600,105600,2011.0,0
105600,105600,2011.0,0
214420,214420,2015.0,2
214420,214420,2015.0,2
214420,214420,2015.0,2
440,440,2007.0,0
440,440,2007.0,0
230410,230410,2013.0,1
230410,230410,2013.0,1
252950,252950,2015.0,1
252950,252950,2015.0,1
252950,252950,2015.0,1
252950,252950,2015.0,1
265930,265930,2014.0,1
265930,265930,2014.0,1
265930,265930,2014.0,1
313120,313120,2015.0,1
313120,313120,2015.0,1
313120,313120,2015.0,1
264140,264140,2015.0,1
264140,264140,2015.0,1
264140,264140,2015.0,1
264140,264140,2015.0,1
244450,244450,2014.0,0
244450,244450,2014.0,0
244450,244450,2014.0,0
221910,221910,2013.0,0
221910,221910,2013.0,0
4000,4000,2006.0,0
4000,4000,2006.0,0
233270,233270,2013.0,2
233270,233270,2013.0,2
550,550,2009.0,2
212500,212500,2012.0,2
212500,212500,2012.0,2
212500,212500,2012.0,2
304930,304930,2017.0,2
304930,304930,2017.0,2
304930,304930,2017.0,2
304930,304930,2017.0,2
304930,304930,2017.0,2
365590,365590,2016.0,0
365590,365590,2016.0,0
365590,365590,2016.0,0
383870,383870,2016.0,2
383870,383870,2016.0,2
8190,8190,2010.0,0
8190,8190,2010.0,0
245170,245170,2013.0,1
245170,245170,2013.0,1
273110,273110,2014.0,1
273110,273110,2014.0,1
273110,273110,2014.0,1
273110,273110,2014.0,1
4000,4000,2006.0,1
4000,4000,2006.0,1
38210,38210,2009.0,1
235070,235070,2013.0,1
235070,235070,2013.0,1
227940,227940,2016.0,2
227940,227940,2016.0,2
227940,227940,2016.0,2
227940,227940,2016.0,2
238460,238460,2014.0,2
238460,238460,2014.0,2
238460,238460,2014.0,2
238460,238460,2014.0,2
250900,250900,2014.0,1
261570,261570,2015.0,2
99900,99900,2011.0,0
99900,99900,2011.0,0
99900,99900,2011.0,0
99900,99900,2011.0,0
99900,99900,2011.0,0
99900,99900,2011.0,0
7830,7830,2009.0,2
242760,242760,2014.0,2
242760,242760,2014.0,2
242760,242760,2014.0,2
242760,242760,2014.0,2
242760,242760,2014.0,2
233270,233270,2013.0,2
233270,233270,2013.0,2
7860,7860,2009.0,2
6860,6860,2006.0,2
57300,57300,2010.0,1
57300,57300,2010.0,1
57300,57300,2010.0,1
17410,17410,2009.0,1
17410,17410,2009.0,1
261030,261030,2013.0,1
4000,4000,2006.0,1
4000,4000,2006.0,1
200260,200260,2012.0,0
200260,200260,2012.0,0
301520,301520,2017.0,2
301520,301520,2017.0,2
301520,301520,2017.0,2
301520,301520,2017.0,2
301520,301520,2017.0,2
301520,301520,2017.0,2
620,620,2011.0,0
620,620,2011.0,0
730,730,2012.0,2
224260,224260,2011.0,2
224260,224260,2011.0,2
224260,224260,2011.0,2
331600,331600,2015.0,2
424280,424280,2016.0,2
424280,424280,2016.0,2
424280,424280,2016.0,2
207140,207140,2016.0,2
207140,207140,2016.0,2
207140,207140,2016.0,2
207140,207140,2016.0,2
207140,207140,2016.0,2
252950,252950,2015.0,0
252950,252950,2015.0,0
252950,252950,2015.0,0
252950,252950,2015.0,0
225540,225540,2015.0,0
225540,225540,2015.0,0
427730,427730,2015.0,0
427730,427730,2015.0,0
427730,427730,2015.0,0
227300,227300,2013.0,2
227300,227300,2013.0,2
32500,32500,2010.0,2
332500,332500,2015.0,2
332500,332500,2015.0,2
332500,332500,2015.0,2
332500,332500,2015.0,2
332500,332500,2015.0,2
22380,22380,2010.0,2
22380,22380,2010.0,2
70,70,1998.0,2
234710,234710,2013.0,1
234710,234710,2013.0,1
4000,4000,2006.0,1
4000,4000,2006.0,1
440,440,2007.0,2
440,440,2007.0,2
238320,238320,2013.0,2
238320,238320,2013.0,2
238320,238320,2013.0,2
730,730,2012.0,0
208090,208090,2014.0,1
208090,208090,2014.0,1
208090,208090,2014.0,1
252490,252490,2013.0,2
252490,252490,2013.0,2
252490,252490,2013.0,2
252490,252490,2013.0,2
252490,252490,2013.0,2
252490,252490,2013.0,2
285310,285310,1999.0,2
285310,285310,1999.0,2
33930,33930,2010.0,2
33930,33930,2010.0,2
33930,33930,2010.0,2
730,730,2012.0,2
224540,224540,2012.0,0
224540,224540,2012.0,0
250600,250600,2013.0,2
250600,250600,2013.0,2
